Fundamental Rank,Ticker,Short Name,Sector,Industry,Market Cap,Fundamental Score,Fundamental Grade,Fundamental Percentile,Value Score,Quality Score,Growth Score,Stability Score,Sector Fundamental Rank,Quality Value Signal,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Data Quality,Failed Reason,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw,Technical Data Quality,Price,Daily Return,MA50,MA200,Price vs MA50,Price vs MA200,RSI14,Stoch K,Stoch D,Stoch Bullish Cross,Stoch Bearish Cross,Momentum 3M,Momentum 6M,52W High,52W Drawdown,Volume,Volume 20D Avg,Volume Ratio,Trend State,RSI State,Stochastic State,Drawdown State,Trend Score,Momentum Score,RSI Score,Stochastic Score,Volume Score,Technical Score,Technical Grade,Technical State,Technical Failed Reason,Technical Rank
129,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,33705031680.0,60.72,C+,74.55,18.14,21.58,13.5,7.5,10,,11.49396,27.873945,2.1468174,11.602,0.101895021034438,0.89489,0.061079998,0.1898,0.12968001,0.0808796250697421,3.0,Yearly,0.14,1.887,2.30271,3434374912.0,5216000000.0,0.0681818181818181,0.7818181818181819,0.4,0.5818181818181818,0.8909090909090909,0.9090909090909092,0.3272727272727272,0.7454545454545455,0.7454545454545455,OK,,230.271,4.5,6.0,3.0,0.0,1.5,OK,279.3500061035156,-0.01827440489379495,297.52944519042967,259.3330126190186,-0.06110131074683567,0.07718644565280885,40.035548242962186,27.139199998521033,32.165540700987286,False,False,0.161281495291818,0.17098981885474873,341.5076975794428,-0.18200963526295866,3348000.0,1823120.0,1.836412304181842,UPTREND,BEARISH,BEARISH,CORRECTION,22.0,18.0,12.0,7.0,6.0,72.22,B,UPTREND,,156
130,HBAN,Huntington Bancshares Incorpora,Financial Services,Banks - Regional,34064195584.0,60.69,C+,74.35,29.49,11.01,6.7,13.5,20,,8.979501,1.1453027,3.7119098,,,0.09002,0.00982,0.41932,0.26131,0.0387765489896121,3.0,Yearly,0.476,-0.029,,,3062000128.0,0.9365079365079364,0.90625,0.359375,,,0.1428571428571428,0.140625,0.765625,0.625,PARTIAL,,,2.7,0.0,4.0,0.0,1.5,OK,15.880000114440918,0.0,17.104838066101074,16.675390825271606,-0.0716076905801043,-0.04769847490622359,34.80423428599387,27.556654672716075,22.887229040224394,True,False,-0.048806228434977283,0.06670693550311002,18.904555769349344,-0.15999083458032104,53642300.0,26347755.0,2.035934370879037,DOWNTREND,BEARISH,BULLISH,CORRECTION,10.0,9.0,10.0,15.0,6.0,55.56,C+,RECOVERY,,278
131,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,131961405440.0,60.62,C+,74.16,13.36,19.45,15.3,12.5,8,,39.867844,2.3602538,13.664174,24.706,0.0409736556379616,0.07749,0.02516,0.43030998,0.43575,0.1374110443739591,3.0,Yearly,0.123,0.853,0.63823,5406941184.0,5240974848.0,0.5357142857142857,0.4,0.032258064516129,0.2258064516129032,0.4838709677419355,0.5357142857142857,0.4516129032258064,0.7419354838709677,0.935483870967742,OK,,63.823,6.3,6.0,3.0,5.0,1.5,OK,134.83999633789062,-0.0025151380108895394,140.27083618164062,135.6047533416748,-0.0387168137838535,-0.0056396032214097724,41.799283123131715,38.458517389265474,29.723425608482046,False,False,-0.032940357384902974,0.04429741901114004,152.14207825389113,-0.11372318634380163,7641300.0,3340090.0,2.287752725225967,DOWNTREND,BEARISH,BULLISH,CORRECTION,10.0,9.0,12.0,10.0,6.0,52.22,C,DOWNTREND,,293
132,MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",8588519424.0,60.58,C+,73.96,30.86,8.22,8.0,13.5,11,,12.604608,0.89814335,0.76836884,6.1,0.1125805182786299,0.055120002,0.03698,0.097849995,0.04152,-0.0277935816219486,3.0,Yearly,0.068,0.376,0.27604,966899968.0,1272800000.0,0.9772727272727272,0.6909090909090909,0.7636363636363637,0.9636363636363636,0.9272727272727272,0.2272727272727272,0.1636363636363636,0.2545454545454545,0.2545454545454545,OK,,27.604,0.0,6.0,2.0,6.0,1.5,OK,126.08999633789062,-0.017914191624673004,125.92240020751953,114.64159996032714,0.0013309477114071822,0.09986249652417034,45.53575161678429,35.69230299729567,45.717953412960746,False,False,0.12279601880132773,0.2836199941857227,140.3000030517578,-0.10128301072541679,1819600.0,979890.0,1.856943126269275,STRONG_UPTREND,NEUTRAL,BEARISH,CORRECTION,30.0,18.0,12.0,7.0,6.0,81.11,B+,STRONG_UPTREND,,82
133,PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,401863442432.0,60.45,C+,73.66,1.82,25.12,19.0,14.5,33,,71.89689,41.108654,65.28059,147.514,0.0053727318387896,0.38097,0.17292999,0.47120997,0.49005002,0.3291712528765784,3.0,Yearly,0.928,2.154,0.02139,2159104512.0,3400291072.0,0.081081081081081,0.0256410256410256,0.0126582278481012,0.0384615384615384,0.0769230769230769,0.6756756756756757,0.8589743589743589,0.9367088607594936,0.9493670886075948,OK,,2.139,9.0,6.0,4.0,7.0,1.5,OK,177.63999938964844,0.007943678239040297,158.2591993713379,151.75267475128175,0.1224623914141989,0.170588918322496,57.03807162471756,55.96407302038572,48.71346918010022,False,False,0.3827352510449069,0.1410586314684703,207.52000427246094,-0.14398614238452834,39228600.0,28849195.0,1.359781442775093,STRONG_UPTREND,BULLISH,BULLISH,CORRECTION,30.0,18.0,15.0,10.0,8.0,90.0,A,STRONG_UPTREND,,10
133,LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,373168930816.0,60.45,C+,73.66,4.97,25.68,16.3,13.5,33,,25.59424,29.920738,16.062235,43.016,0.0082817304035523,0.65066004,0.22840999,0.37390998,0.31272,0.1005582390165327,3.0,Yearly,0.3,0.348,0.33049,3090484480.0,5857656832.0,0.1081081081081081,0.2307692307692307,0.1265822784810126,0.1025641025641025,0.141025641025641,0.8243243243243243,0.9230769230769232,0.7974683544303798,0.8481012658227848,OK,,33.049,6.3,6.0,4.0,6.0,1.5,OK,288.1099853515625,0.06980798322898663,307.3807989501953,267.0084088897705,-0.06269361542571572,0.07902963262293117,45.52358338823993,40.007022694363,17.90992875472988,False,False,-0.2594335311960727,0.23215922971417213,438.5,-0.34296468562927596,19608300.0,8473675.0,2.3140254966115648,UPTREND,NEUTRAL,BULLISH,DEEP_DRAWDOWN,22.0,8.0,12.0,10.0,10.0,68.89,B,UPTREND,,196
135,PSA,Public Storage,Real Estate,REIT - Industrial,55401701376.0,60.41,C+,73.36,12.89,27.32,9.7,10.5,9,,29.308382,10.757955,11.282422,19.333,0.0421330067132413,0.21929,0.06985,0.45703998,0.41632998,0.048750479098311,3.0,Yearly,0.033,0.451,1.09632,2334240256.0,3171916032.0,0.1071428571428571,0.6666666666666666,0.0967741935483871,0.3870967741935484,0.5161290322580645,0.9285714285714286,0.967741935483871,0.8064516129032258,0.9032258064516128,OK,,109.632,2.7,6.0,1.0,3.0,1.5,OK,296.30999755859375,-0.014795890618899188,312.64217651367187,293.0965168762207,-0.05223920565421192,0.010963899252784959,40.53119125480106,36.77101535570014,36.19961396602311,False,False,-0.05900250341844404,0.08942779460315342,332.14223331739527,-0.10788220275667326,1718500.0,851455.0,2.01830983434239,UPTREND,BEARISH,BULLISH,CORRECTION,22.0,9.0,12.0,10.0,6.0,65.56,B,UPTREND,,220
136,CRM,"Salesforce, Inc.",Technology,Software - Application,203873566720.0,60.34,C+,73.06,23.23,13.11,13.5,10.5,35,,15.474599,5.312232,4.6400285,18.207,0.086974859474318,0.19381,0.05704,0.21375,0.2199,0.0982000611383049,3.0,Yearly,0.108,1.189,1.10417,17731874816.0,15749999616.0,0.6621621621621622,0.6410256410256411,0.569620253164557,0.5384615384615384,0.9102564102564102,0.3513513513513513,0.2948717948717949,0.4430379746835443,0.6075949367088608,OK,,110.417,4.5,6.0,3.0,3.0,1.5,OK,237.9199981689453,-0.020300629238892753,206.5806820678711,200.61081100463866,0.1517049696388253,0.18597794893239317,53.48526615375874,4.384144833204526,21.2512169970338,False,False,0.5702896948865437,0.22853138484795066,267.7988593124239,-0.11157202543802025,21947900.0,16782745.0,1.3077658035083057,STRONG_UPTREND,NEUTRAL,BEARISH,CORRECTION,30.0,18.0,15.0,7.0,6.0,84.44,B+,STRONG_UPTREND,,49
136,MSCI,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges,40320147456.0,60.34,C+,73.06,2.91,29.06,14.3,14.06,21,,24.652235,-14.99189,12.0945,23.703,0.0296304948116507,,0.21134001,0.56298,0.40735,0.1170782375160075,3.0,Yearly,0.122,0.196,,1194705920.0,1628146048.0,,0.078125,0.0625,0.027027027027027,0.175,,0.984375,0.953125,0.953125,PARTIAL,,,6.3,5.0,3.0,0.0,1.5,OK,552.8699951171875,0.006187825714500272,570.73298828125,569.1219306945801,-0.031298336579170694,-0.028556157654227254,45.71021862792916,39.73865775926239,26.310763264898924,False,False,-0.045325481965493686,0.0010445618575785076,642.472251690591,-0.13946478830428166,841000.0,485660.0,1.731664127167154,DOWNTREND,NEUTRAL,BULLISH,CORRECTION,10.0,9.0,12.0,10.0,10.0,56.67,C+,DOWNTREND,,274
138,PNC,"PNC Financial Services Group, I",Financial Services,Banks - Regional,97438007296.0,60.25,C+,72.76,20.72,14.33,11.7,13.5,22,,11.41165,1.6784639,4.006662,,,0.12623,0.01307,0.38689,0.31366,0.030076812103055,3.0,Yearly,0.236,0.249,,,7488000000.0,0.6666666666666666,0.609375,0.296875,,,0.3888888888888889,0.25,0.640625,0.8125,PARTIAL,,,2.7,5.0,4.0,0.0,1.5,OK,233.1699981689453,0.004999800394698939,247.36353271484376,224.64891250610353,-0.05737925226941387,0.03793067844301401,34.720265223968056,27.801025454208467,22.844663446610497,True,False,0.01288128551432699,0.17215747366140843,258.9599914550781,-0.0995906477337315,3419100.0,1685150.0,2.028958846393496,UPTREND,BEARISH,BULLISH,NORMAL,22.0,14.0,10.0,15.0,10.0,78.89,B+,UPTREND,,102
139,LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,16208714752.0,60.22,C+,72.56,30.5,12.72,6.5,10.5,36,,10.106428,3.0603716,0.91917396,9.258,0.0707412673702902,0.27781,0.089099996,0.11715999,0.07803,0.0605794474931389,3.0,Yearly,0.072,-0.067,1.23276,1146625024.0,2300000000.0,0.8243243243243243,0.8846153846153846,0.9493670886075948,0.935897435897436,0.8076923076923077,0.527027027027027,0.5384615384615384,0.1392405063291139,0.1772151898734177,OK,,123.276,4.5,0.0,2.0,3.0,1.5,OK,127.69000244140625,-0.024969487666609003,126.95069213867187,149.4432075881958,0.005823601984987992,-0.1455616852572682,43.62401775619485,8.55407993926143,19.041832399152618,False,False,0.19589901551134647,-0.22532556390128278,203.41437463735906,-0.3722665732495647,3278100.0,1255900.0,2.6101600445895374,DOWNTREND,BEARISH,OVERSOLD,DEEP_DRAWDOWN,8.0,10.0,12.0,7.0,6.0,47.78,C,DOWNTREND,,324
140,ALGN,"Align Technology, Inc.",Healthcare,Medical Instruments & Supplies,10714231808.0,60.2,C+,72.37,25.45,16.55,3.7,14.5,21,,12.018919,2.538758,2.5882714,10.514,0.0554506725863812,0.10155,0.07556,0.18247,0.09991,0.0261176718214066,3.0,Yearly,0.043,-0.121,0.02855,594111360.0,755696000.0,0.6909090909090909,0.7796610169491526,0.5666666666666667,0.7627118644067796,0.75,0.4181818181818181,0.6333333333333333,0.5333333333333333,0.55,OK,,2.855,2.7,0.0,1.0,7.0,1.5,OK,147.61000061035156,-0.014027159236785436,166.2458010864258,170.9569999694824,-0.1120978716712735,-0.1365665013032431,35.44189678637758,8.433035640951228,16.309961613793593,False,False,-0.18931239495859942,-0.16249645043772165,200.44000244140625,-0.26357015160433483,1498300.0,882455.0,1.6978769455666294,STRONG_DOWNTREND,BEARISH,OVERSOLD,MAJOR_DRAWDOWN,0.0,0.0,10.0,7.0,6.0,25.56,F,STRONG_DOWNTREND,,471
141,CFG,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional,29684541440.0,60.09,C+,72.17,26.22,8.67,11.7,13.5,23,,10.790734,1.2375551,3.6373658,,,0.08270001,0.0094,0.35132998,0.26051,0.0093051581008503,3.0,Yearly,0.147,0.413,,,2500999936.0,0.8888888888888888,0.703125,0.40625,,,0.0952380952380952,0.109375,0.5625,0.609375,PARTIAL,,,2.7,6.0,3.0,0.0,1.5,OK,67.04000091552734,-0.005193626313860111,71.05548263549805,64.09524654388427,-0.05651191957374224,0.04594341281809222,36.179054569747606,24.999965446561724,25.905726241862087,False,False,0.005892444851768985,0.1912479260588682,75.33000183105469,-0.1100491266961553,5599300.0,3428075.0,1.6333656644034917,UPTREND,BEARISH,BEARISH,CORRECTION,22.0,14.0,10.0,7.0,6.0,65.56,B,UPTREND,,220
142,CCL,Carnival Corporation Ltd.,Consumer Cyclical,Travel Services,31159517184.0,60.04,C+,71.97,27.73,13.81,11.0,7.5,12,,8.641548,2.406898,1.1409146,7.546,0.0609564957243722,0.26689,0.05367,0.12787,0.11237001,0.2981448600373693,3.0,Yearly,0.053,-0.065,2.01556,1899374976.0,6793999872.0,0.6818181818181818,0.9272727272727272,0.6545454545454545,0.9090909090909092,0.7090909090909091,0.4772727272727273,0.2909090909090909,0.3818181818181818,0.5818181818181818,OK,,201.556,9.0,0.0,2.0,0.0,1.5,OK,21.84000015258789,-0.014884976209761924,25.820185432434084,27.3848263835907,-0.15415014312199615,-0.20247804946192138,27.34023062298435,1.0909340598366477,6.431878658663901,False,False,-0.2888116267089744,-0.11432014560159276,33.49179906851595,-0.34790006031301446,27226800.0,20310210.0,1.340547438948194,STRONG_DOWNTREND,OVERSOLD,OVERSOLD,DEEP_DRAWDOWN,0.0,3.0,8.0,7.0,6.0,26.67,F,OVERSOLD,,461
143,PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,22526916608.0,59.93,C,71.77,25.74,16.99,2.7,14.5,13,,10.530215,1.7054353,1.3730001,8.465,0.0478766319762104,0.14901,0.092080005,0.15685001,0.1162,0.0265538662962443,3.0,Yearly,-0.096,-0.182,0.19065,1078512896.0,1626317952.0,0.75,0.8545454545454545,0.5636363636363636,0.8181818181818182,0.5272727272727272,0.3863636363636363,0.6,0.6363636363636364,0.6181818181818182,OK,,19.065,2.7,0.0,0.0,7.0,1.5,OK,117.26000213623047,-0.013295138424338715,126.10725494384765,124.54836292266846,-0.07015657276464105,-0.05851831863067769,37.964167632128344,21.199798496833374,23.90022268258254,False,False,-0.07437858501695083,-0.0007114228489487617,143.5727542889882,-0.18327120826695653,5171500.0,1501365.0,3.444532142417067,DOWNTREND,BEARISH,BEARISH,CORRECTION,10.0,6.0,10.0,7.0,6.0,43.33,D,DOWNTREND,,349
144,BAC,Bank of America Corporation,Financial Services,Banks - Diversified,438375383040.0,59.89,C,71.57,20.97,11.43,14.0,13.5,24,,11.841551,1.5934625,3.8477268,,,0.111990005,0.00969,0.38305,0.29524,0.0600313396958087,3.0,Yearly,0.168,0.341,,,94742003712.0,0.7142857142857143,0.5625,0.3125,,,0.2539682539682539,0.125,0.625,0.71875,PARTIAL,,,4.5,6.0,3.5,0.0,1.5,OK,57.72999954223633,-0.007734629779632685,61.68628761291504,54.700472240448,-0.06413561625728947,0.055383933222210135,29.661041518217047,8.270663321206614,11.378445798996319,False,False,0.032465171225951606,0.2407153195362508,64.89888330679145,-0.11046235927768144,52425000.0,36033015.0,1.4549157210408288,UPTREND,OVERSOLD,OVERSOLD,CORRECTION,22.0,14.0,8.0,7.0,6.0,63.33,C+,OVERSOLD,,249
145,SW,Smurfit WestRock plc,Consumer Cyclical,Packaging & Containers,22669881344.0,59.8,C,71.37,27.39,5.63,14.29,12.5,14,,12.670734,1.2552278,0.72367626,7.9,0.0535953428940893,0.02715,0.02621,0.05466,0.01587,0.3215380139788915,3.0,Yearly,0.011,,0.78427,1215000064.0,3296999936.0,0.8863636363636364,0.6727272727272727,0.8181818181818182,0.8727272727272727,0.6181818181818182,0.1136363636363636,0.1272727272727272,0.1454545454545454,0.1454545454545454,OK,,78.427,9.0,0.0,1.0,5.0,1.5,OK,44.33000183105469,-0.025285789858323637,46.22761009216308,42.148919887542725,-0.041049239995863296,0.05174704237573091,44.53861880349924,41.74605375575157,42.4447825950864,False,False,0.012086765244190056,0.2251625041051033,51.52020301699152,-0.13956080847673458,8939600.0,4515295.0,1.9798484927341402,UPTREND,BEARISH,BEARISH,CORRECTION,22.0,14.0,12.0,7.0,6.0,67.78,B,UPTREND,,202
146,KIM,Kimco Realty Corporation (HC),Real Estate,REIT - Retail,15555605504.0,59.76,C,71.17,26.16,15.6,5.5,12.5,10,,26.352274,1.5141029,7.112324,17.918,0.0560237524521887,0.05806,0.023740001,0.36565,0.27759,0.0739671581633505,3.0,Yearly,0.049,-0.058,0.84993,871483392.0,1179106048.0,0.8928571428571429,0.7666666666666667,0.5806451612903226,0.6129032258064516,0.7419354838709677,0.3571428571428571,0.3870967741935484,0.6774193548387096,0.6451612903225806,OK,,84.993,4.5,0.0,1.0,5.0,1.5,OK,22.530000686645508,-0.0017722201470780075,24.27862991333008,22.675824375152587,-0.07202338982581935,-0.006430799872787274,25.30079423440769,9.036226946671277,11.044226312421088,False,False,-0.06493622767339235,-0.0018875247189436006,26.338042767600076,-0.1445833357685582,9203900.0,5782150.0,1.5917781448077273,DOWNTREND,OVERSOLD,OVERSOLD,CORRECTION,10.0,6.0,8.0,7.0,6.0,41.11,D,OVERSOLD,,376
147,LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,27741042688.0,59.73,C,70.97,18.92,24.31,9.0,7.5,15,,12.1995,47.74805,2.0220892,8.615,0.079768991846771,1.22869,0.09549,0.19658001,0.12588,0.4685532350721122,3.0,Yearly,-0.007,-0.198,17.03902,2212875008.0,3732000000.0,0.0227272727272727,0.7454545454545455,0.4363636363636363,0.8,0.8363636363636363,0.9545454545454546,0.6181818181818182,0.8,0.7090909090909091,OK,,1703.902,9.0,0.0,0.0,0.0,1.5,OK,39.97999954223633,-0.016965789470722248,45.18923461914063,52.58813339233399,-0.1152760191848402,-0.23975245053926186,24.380978098156177,4.488330587025097,2.980325280059225,True,False,-0.17415235412491337,-0.2512598111024549,69.23678676798703,-0.4225613086839285,18101900.0,5804725.0,3.1184767581582244,STRONG_DOWNTREND,EXTREME_OVERSOLD,OVERSOLD,DEEP_CRASH,0.0,0.0,8.0,15.0,6.0,32.22,F,RECOVERY,,422
148,PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,46306639872.0,59.67,C,70.78,25.11,16.56,5.5,12.5,25,,9.285378,2.3363633,1.3568519,7.578,0.0955181590421227,0.24497,0.046230003,0.16966,0.14364,0.0642694523281814,3.0,Yearly,0.048,-0.031,0.7175100000000001,4423124992.0,7474999808.0,0.4603174603174603,0.875,0.890625,0.8108108108108109,0.725,0.7936507936507936,0.6875,0.125,0.234375,OK,,71.751,4.5,0.0,1.0,5.0,1.5,OK,52.40999984741211,-0.010011310786651295,56.436443099975584,50.399426746368405,-0.0713447381053186,0.039892777177045646,39.63659683832124,26.721393610171635,26.35137936173889,False,False,0.23593162967049053,0.19286375942001288,78.34134409542189,-0.33100458700867696,29074400.0,13225050.0,2.198434032385511,UPTREND,BEARISH,BULLISH,DEEP_DRAWDOWN,22.0,18.0,10.0,12.0,6.0,75.56,B+,UPTREND,,128
149,CNC,Centene Corporation,Healthcare,Healthcare Plans,32811147264.0,59.63,C,70.48,32.24,4.46,10.43,12.5,22,,12.502541,1.4542508,0.18197681,4.766,0.2937911505025757,-0.20358999,0.02479,0.0376,-0.02829,0.1045266440296945,3.0,Yearly,0.046,,0.7108199999999999,9639624704.0,9749000192.0,0.9272727272727272,0.7457627118644068,1.0,1.0,1.0,0.0545454545454545,0.0833333333333333,0.1333333333333333,0.1,OK,,71.082,6.3,0.0,1.0,5.0,1.5,OK,65.11000061035156,-0.02965719685577972,65.4973998260498,51.62064994812012,-0.005914726641471413,0.2613169473028436,47.823205036364016,42.19950096708968,54.51834543516594,False,False,0.06702720619313784,0.8304751523465912,69.62999725341797,-0.06491450267642418,13444500.0,4653570.0,2.8890722606515,UPTREND,NEUTRAL,BEARISH,NORMAL,22.0,18.0,12.0,7.0,6.0,72.22,B,UPTREND,,156
149,EMR,Emerson Electric Company,Industrials,Specialty Industrial Machinery,85241618432.0,59.63,C,70.48,19.29,16.34,11.5,12.5,17,,21.0074,4.1655946,4.57403,15.934,0.0434793479074613,0.128,0.068969995,0.26924,0.13828,0.0928263066420376,3.0,Yearly,0.07,0.23,0.6767700000000001,3706249984.0,3912000000.0,0.6268656716417911,0.4366197183098591,0.3098591549295774,0.5285714285714286,0.7285714285714285,0.2388059701492537,0.4714285714285714,0.8732394366197183,0.6338028169014085,OK,,67.677,4.5,5.0,2.0,5.0,1.5,OK,149.9199981689453,0.017096366192733248,150.77105682373048,142.72647609710694,-0.005644708425571077,0.05040075442585801,47.78635608329652,54.70761078488157,28.52767589391985,False,False,-0.0015371509132410255,0.16271267834780745,165.78776809180027,-0.09571134291444605,3925200.0,2237915.0,1.753954015232929,UPTREND,NEUTRAL,BULLISH,NORMAL,22.0,11.0,12.0,10.0,10.0,72.22,B,UPTREND,,156
151,BWA,BorgWarner Inc.,Consumer Cyclical,Auto Parts,13574363136.0,59.58,C,70.18,27.25,10.14,9.7,12.5,16,,11.222731,2.4149425,0.9463444,7.548,0.0785488036025972,0.08056,0.06331,0.106359996,0.02893,0.0425146048292308,3.0,Yearly,0.003,0.301,0.7011,1066249984.0,1724999936.0,0.6590909090909091,0.8181818181818182,0.7272727272727273,0.8909090909090909,0.8,0.2954545454545454,0.3636363636363636,0.2727272727272727,0.1818181818181818,OK,,70.11,2.7,6.0,1.0,5.0,1.5,OK,63.31999969482422,-0.006900856936823185,64.96293586730957,58.31711559295654,-0.025290362120350296,0.08578757798631464,44.484944336851704,29.888706745823093,26.656061533224104,False,False,-0.11625528962398346,0.21378705884297178,78.61115764133544,-0.19451638171107155,5976600.0,1909735.0,3.1295441514136777,UPTREND,BEARISH,BULLISH,CORRECTION,22.0,8.0,12.0,12.0,6.0,66.67,B,UPTREND,,216
152,PAYX,"Paychex, Inc.",Technology,Software - Application,41222541312.0,59.48,C,69.98,13.13,23.48,13.5,9.38,37,,18.124989,11.024372,10.388745,27.783,,,,0.38325,0.26633,0.0915476750284542,3.0,Yearly,0.125,0.434,1.23967,,1179200000.0,0.3783783783783784,0.4743589743589743,0.2784810126582278,0.3076923076923077,,,,0.810126582278481,0.7341772151898734,PARTIAL,,123.967,4.5,6.0,3.0,3.0,1.5,OK,116.13999938964844,-0.0031757165891165284,118.40430618286133,102.54857490539551,-0.01912351726225181,0.13253645403450487,42.19895359941201,12.100943620648641,14.451857977351594,False,False,0.19451611969186944,0.29602681635247863,127.9800033569336,-0.09251448395624451,9581300.0,2635190.0,3.6359048114177726,UPTREND,BEARISH,OVERSOLD,NORMAL,22.0,20.0,12.0,7.0,6.0,74.44,B,UPTREND,,139
153,STE,STERIS plc (Ireland),Healthcare,Medical Devices,20549122048.0,59.29,C,69.78,17.82,17.48,10.5,13.5,23,,17.208958,2.8513832,3.4035814,13.487,0.0388757498317428,0.11389,0.06797,0.19153,0.13333,0.0937784293424277,3.0,Yearly,0.073,0.14,0.28312,798862528.0,1288499968.0,0.5818181818181818,0.3728813559322034,0.4333333333333333,0.6271186440677966,0.45,0.4909090909090909,0.6,0.5666666666666667,0.6,OK,,28.312,4.5,4.0,2.0,6.0,1.5,OK,205.0399932861328,-0.014420304253105254,224.35930786132812,229.32524917602538,-0.08610881696575823,-0.10589874415115841,25.547103398710675,0.13167891893164,3.22120091139996,False,False,0.015081216311581436,-0.05342507237467331,267.144055548112,-0.23247405649568875,1543400.0,651450.0,2.369176452528974,STRONG_DOWNTREND,OVERSOLD,OVERSOLD,MAJOR_DRAWDOWN,0.0,9.0,8.0,7.0,6.0,33.33,F,OVERSOLD,,420
154,CPAY,"Corpay, Inc.",Technology,Software - Infrastructure,26803562496.0,59.27,C,69.58,24.48,18.78,8.5,7.5,38,,12.980785,7.5670567,5.3388214,12.408,0.0726088508678812,0.29215,0.06316,0.4692,0.22723,0.097332408585459,3.0,Yearly,0.215,-0.07,2.75291,1946175872.0,1847283968.0,0.5,0.8076923076923077,0.4936708860759494,0.8076923076923077,0.8461538461538461,0.5540540540540541,0.3205128205128205,0.9240506329113924,0.6329113924050633,OK,,275.291,4.5,0.0,4.0,0.0,1.5,OK,397.760009765625,-0.016078760804880132,395.41119873046875,342.3184497070313,0.005940173274549432,0.16195901829434733,44.52888250129085,4.409385709276388,10.073123461524652,False,False,0.15199261808348585,0.39869190145606126,427.4599914550781,-0.06948014383370493,754400.0,426675.0,1.7680904669830668,STRONG_UPTREND,BEARISH,OVERSOLD,NORMAL,30.0,20.0,12.0,7.0,6.0,83.33,B+,STRONG_UPTREND,,62
155,PFE,"Pfizer, Inc.",Healthcare,Drug Manufacturers - General,157994942464.0,59.14,C,69.38,30.7,14.52,1.43,12.5,24,,9.568519,1.8544286,2.4804533,8.276,0.079025471558021,0.05014,0.05784,0.27877,0.06804,-0.1479760515726192,3.0,Yearly,0.026,,0.74253,12485624832.0,13400999936.0,0.8545454545454545,0.9491525423728814,0.6,0.9322033898305084,0.8833333333333333,0.2181818181818181,0.5166666666666667,0.75,0.3666666666666666,OK,,74.253,0.0,0.0,1.0,5.0,1.5,OK,27.65999984741211,0.000723605579063813,26.535717964172363,25.614715671539308,0.042368624989070014,0.0798480140127158,52.559835862746255,20.918369332933697,17.176850226351792,False,False,0.11637773918243455,0.043722946651671535,29.209999084472656,-0.053063994715579765,75539800.0,33967830.0,2.2238629903647067,STRONG_UPTREND,NEUTRAL,BULLISH,NORMAL,30.0,14.0,15.0,12.0,10.0,90.0,A,STRONG_UPTREND,,10
156,PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,23452649472.0,59.11,C,69.18,22.18,19.73,4.7,12.5,6,,12.178032,2.777778,1.4282107,10.919,0.047100223167485,0.19297001,0.060489997,0.14016,0.09573,0.0055411614505045,3.0,Yearly,0.072,-0.015,0.86938,1104625024.0,2164000000.0,0.4545454545454545,0.7727272727272727,0.7272727272727273,0.6818181818181818,0.6363636363636364,0.8181818181818182,0.6363636363636364,0.3636363636363636,0.6363636363636364,OK,,86.938,2.7,0.0,2.0,5.0,1.5,OK,104.5199966430664,-0.008819348810718775,112.78160232543945,110.59399406433106,-0.07325313270983314,-0.05492158478091935,33.66942397262794,8.324864839744086,10.64792873951069,False,False,-0.11061260124509675,0.07598851348570568,130.99345556073013,-0.2020975689536666,4135900.0,1566730.0,2.6398294537029354,DOWNTREND,BEARISH,OVERSOLD,MAJOR_DRAWDOWN,10.0,6.0,10.0,7.0,6.0,43.33,D,DOWNTREND,,349
